sequence,tx_ns,rx_ns,latency_ns
5563,200000000,200011328,11328
5564,200000000,200011330,11330
5565,200000000,200011332,11332
5566,200000000,200011334,11334
5567,200000000,200011336,11336
5568,200000000,200011338,11338
5569,200000000,200011340,11340
5570,200000000,200011342,11342
5571,200000000,200011344,11344
5572,200000000,200011346,11346
5573,200000000,200011348,11348
5574,200000000,200011350,11350
5575,200000000,200011352,11352
5576,200000000,200011354,11354
5577,200000000,200011356,11356
5578,200000000,200011358,11358
5579,200000000,200011360,11360
5580,200000000,200011362,11362
5581,200000000,200011364,11364
5582,200000000,200011366,11366
5583,200000000,200011368,11368
5584,200000000,200011370,11370
5585,200000000,200011372,11372
5586,200000000,200011374,11374
5587,200000000,200011376,11376
5588,200000000,200011378,11378
5589,200000000,200011380,11380
5590,200000000,200011382,11382
5591,200000000,200011384,11384
5592,200000000,200011386,11386
5593,200000000,200011388,11388
5594,200000000,200011390,11390
5595,200000000,200011392,11392
5596,200000000,200011394,11394
5597,200000000,200011396,11396
5598,200000000,200011398,11398
5599,200000000,200011400,11400
5600,200000000,200011402,11402
5601,200000000,200011404,11404
5602,200000000,200011406,11406
5603,200000000,200011408,11408
5604,200000000,200011410,11410
5605,200000000,200011412,11412
5606,200000000,200011414,11414
5607,200000000,200011416,11416
5608,200000000,200011418,11418
5609,200000000,200011420,11420
5610,200000000,200011422,11422
5611,200000000,200011424,11424
5612,200000000,200011426,11426
5613,200000000,200011428,11428
5614,200000000,200011430,11430
5615,200000000,200011432,11432
5616,200000000,200011434,11434
5617,200000000,200011436,11436
5618,200000000,200011438,11438
5619,200000000,200011440,11440
5620,200000000,200011442,11442
5621,200000000,200011444,11444
5622,200000000,200011446,11446
5623,200000000,200011448,11448
5624,200000000,200011450,11450
5625,200000000,200011452,11452
5626,200000000,200011454,11454
5627,200000000,200011456,11456
5628,200000000,200011458,11458
5629,200000000,200011460,11460
5630,200000000,200011462,11462
5631,200000000,200011464,11464
5632,200000000,200011466,11466
5633,200000000,200011468,11468
5634,200000000,200011470,11470
5635,200000000,200011472,11472
5636,200000000,200011474,11474
5637,200000000,200011476,11476
5638,200000000,200011478,11478
5639,200000000,200011480,11480
5640,200000000,200011482,11482
5641,200000000,200011484,11484
5642,200000000,200011486,11486
5643,200000000,200011488,11488
5644,200000000,200011490,11490
5645,200000000,200011492,11492
5646,200000000,200011494,11494
5647,200000000,200011496,11496
5648,200000000,200011498,11498
5649,200000000,200011500,11500
5650,200000000,200011502,11502
5651,200000000,200011504,11504
5652,200000000,200011506,11506
5653,200000000,200011508,11508
5654,200000000,200011510,11510
5655,200000000,200011512,11512
5656,200000000,200011514,11514
5657,200000000,200011516,11516
5658,200000000,200011518,11518
5659,200000000,200011520,11520
5660,200000000,200011522,11522
5661,200000000,200011524,11524
5662,200000000,200011526,11526
5663,200000000,200011528,11528
5664,200000000,200011530,11530
5665,200000000,200011532,11532
5666,200000000,200011534,11534
5667,200000000,200011536,11536
5668,200000000,200011538,11538
5669,200000000,200011540,11540
5670,200000000,200011542,11542
5671,200000000,200011544,11544
5672,200000000,200011546,11546
5673,200000000,200011548,11548
5674,200000000,200011550,11550
5675,200000000,200011552,11552
5676,200000000,200011554,11554
5677,200000000,200011556,11556
5678,200000000,200011558,11558
5679,200000000,200011560,11560
5680,200000000,200011562,11562
5681,200000000,200011564,11564
5682,200000000,200011566,11566
5683,200000000,200011568,11568
5684,200000000,200011570,11570
5685,200000000,200011572,11572
5686,200000000,200011574,11574
5687,200000000,200011576,11576
5688,200000000,200011578,11578
5689,200000000,200011580,11580
5690,200000000,200011582,11582
5691,200000000,200011584,11584
5692,200000000,200011586,11586
5693,200000000,200011588,11588
5694,200000000,200011590,11590
5695,200000000,200011592,11592
5696,200000000,200011594,11594
5697,200000000,200011596,11596
5698,200000000,200011598,11598
5699,200000000,200011600,11600
5700,200000000,200011602,11602
5701,200000000,200011604,11604
5702,200000000,200011606,11606
5703,200000000,200011608,11608
5704,200000000,200011610,11610
5705,200000000,200011612,11612
5706,200000000,200011614,11614
5707,200000000,200011616,11616
5708,200000000,200011618,11618
5709,200000000,200011620,11620
5710,200000000,200011622,11622
5711,200000000,200011624,11624
5712,200000000,200011626,11626
5713,200000000,200011628,11628
5714,200000000,200011630,11630
5715,200000000,200011632,11632
5716,200000000,200011634,11634
5717,200000000,200011636,11636
5718,200000000,200011638,11638
5719,200000000,200011640,11640
5720,200000000,200011642,11642
5721,200000000,200011644,11644
5722,200000000,200011646,11646
5723,200000000,200011648,11648
5724,200000000,200011650,11650
5725,200000000,200011652,11652
5726,200000000,200011654,11654
5727,200000000,200011656,11656
5728,200000000,200011658,11658
5729,200000000,200011660,11660
5730,200000000,200011662,11662
5731,200000000,200011664,11664
5732,200000000,200011666,11666
5733,200000000,200011668,11668
5734,200000000,200011670,11670
5735,200000000,200011672,11672
5736,200000000,200011674,11674
5737,200000000,200011676,11676
5738,200000000,200011678,11678
5739,200000000,200011680,11680
5740,200000000,200011682,11682
5741,200000000,200011684,11684
5742,200000000,200011686,11686
5743,200000000,200011688,11688
5744,200000000,200011690,11690
5745,200000000,200011692,11692
5746,200000000,200011694,11694
5747,200000000,200011696,11696
5748,200000000,200011698,11698
5749,200000000,200011700,11700
5750,200000000,200011702,11702
5751,200000000,200011704,11704
5752,200000000,200011706,11706
5753,200000000,200011708,11708
5754,200000000,200011710,11710
5755,200000000,200011712,11712
5756,200000000,200011714,11714
5757,200000000,200011716,11716
5758,200000000,200011718,11718
5759,200000000,200011720,11720
5760,200000000,200011722,11722
5761,200000000,200011724,11724
5762,200000000,200011726,11726
5763,200000000,200011728,11728
5764,200000000,200011730,11730
5765,200000000,200011732,11732
5766,200000000,200011734,11734
5767,200000000,200011736,11736
5768,200000000,200011738,11738
5769,200000000,200011740,11740
5770,200000000,200011742,11742
5771,200000000,200011744,11744
5772,200000000,200011746,11746
5773,200000000,200011748,11748
5774,200000000,200011750,11750
5775,200000000,200011752,11752
5776,200000000,200011754,11754
5777,200000000,200011756,11756
5778,200000000,200011758,11758
5779,200000000,200011760,11760
5780,200000000,200011762,11762
5781,200000000,200011764,11764
5782,200000000,200011766,11766
5783,200000000,200011768,11768
5784,200000000,200011770,11770
5785,200000000,200011772,11772
5786,200000000,200011774,11774
5787,200000000,200011776,11776
5788,200000000,200011778,11778
5789,200000000,200011780,11780
5790,200000000,200011782,11782
5791,200000000,200011784,11784
5792,200000000,200011786,11786
5793,200000000,200011788,11788
5794,200000000,200011790,11790
5795,200000000,200011792,11792
5796,200000000,200011794,11794
5797,200000000,200011796,11796
5798,200000000,200011798,11798
5799,200000000,200011800,11800
5800,200000000,200011802,11802
5801,200000000,200011804,11804
5802,200000000,200011806,11806
5803,200000000,200011808,11808
5804,200000000,200011810,11810
5805,200000000,200011812,11812
5806,200000000,200011814,11814
5807,200000000,200011816,11816
5808,200000000,200011818,11818
5809,200000000,200011820,11820
5810,200000000,200011822,11822
5811,200000000,200011824,11824
5812,200000000,200011826,11826
5813,200000000,200011828,11828
5814,200000000,200011830,11830
5815,200000000,200011832,11832
5816,200000000,200011834,11834
5817,200000000,200011836,11836
5818,200000000,200011838,11838
5819,200000000,200011840,11840
5820,200000000,200011842,11842
5821,200000000,200011844,11844
5822,200000000,200011846,11846
5823,200000000,200011848,11848
5824,200000000,200011850,11850
5825,200000000,200011852,11852
5826,200000000,200011854,11854
5827,200000000,200011856,11856
5828,200000000,200011858,11858
5829,200000000,200011860,11860
5830,200000000,200011862,11862
5831,200000000,200011864,11864
5832,200000000,200011866,11866
5833,200000000,200011868,11868
5834,200000000,200011870,11870
5835,200000000,200011872,11872
5836,200000000,200011874,11874
5837,200000000,200011876,11876
5838,200000000,200011878,11878
5839,200000000,200011880,11880
5840,200000000,200011882,11882
5841,200000000,200011884,11884
5842,200000000,200011886,11886
5843,200000000,200011888,11888
5844,200000000,200011890,11890
5845,200000000,200011892,11892
5846,200000000,200011894,11894
5847,200000000,200011896,11896
5848,200000000,200011898,11898
5849,200000000,200011900,11900
5850,200000000,200011902,11902
5851,200000000,200011904,11904
5852,200000000,200011906,11906
5853,200000000,200011908,11908
5854,200000000,200011910,11910
5855,200000000,200011912,11912
5856,200000000,200011914,11914
5857,200000000,200011916,11916
5858,200000000,200011918,11918
5859,200000000,200011920,11920
5860,200000000,200011922,11922
5861,200000000,200011924,11924
5862,200000000,200011926,11926
5863,200000000,200011928,11928
5864,200000000,200011930,11930
5865,200000000,200011932,11932
5866,200000000,200011934,11934
5867,200000000,200011936,11936
5868,200000000,200011938,11938
5869,200000000,200011940,11940
5870,200000000,200011942,11942
5871,200000000,200011944,11944
5872,200000000,200011946,11946
5873,200000000,200011948,11948
5874,200000000,200011950,11950
5875,200000000,200011952,11952
5876,200000000,200011954,11954
5877,200000000,200011956,11956
5878,200000000,200011958,11958
5879,200000000,200011960,11960
5880,200000000,200011962,11962
5881,200000000,200011964,11964
5882,200000000,200011966,11966
5883,200000000,200011968,11968
5884,200000000,200011970,11970
5885,200000000,200011972,11972
5886,200000000,200011974,11974
5887,200000000,200011976,11976
5888,200000000,200011978,11978
5889,200000000,200011980,11980
5890,200000000,200011982,11982
5891,200000000,200011984,11984
5892,200000000,200011986,11986
5893,200000000,200011988,11988
5894,200000000,200011990,11990
5895,200000000,200011992,11992
5896,200000000,200011994,11994
5897,200000000,200011996,11996
5898,200000000,200011998,11998
5899,200000000,200012000,12000
5900,200000000,200012002,12002
5901,200000000,200012004,12004
5902,200000000,200012006,12006
5903,200000000,200012008,12008
5904,200000000,200012010,12010
5905,200000000,200012012,12012
5906,200000000,200012014,12014
5907,200000000,200012016,12016
5908,200000000,200012018,12018
5909,200000000,200012020,12020
5910,200000000,200012022,12022
5911,200000000,200012024,12024
5912,200000000,200012026,12026
5913,200000000,200012028,12028
5914,200000000,200012030,12030
5915,200000000,200012032,12032
5916,200000000,200012034,12034
5917,200000000,200012036,12036
5918,200000000,200012038,12038
5919,200000000,200012040,12040
5920,200000000,200012042,12042
5921,200000000,200012044,12044
5922,200000000,200012046,12046
5923,200000000,200012048,12048
5924,200000000,200012050,12050
5925,200000000,200012052,12052
5926,200000000,200012054,12054
5927,200000000,200012056,12056
5928,200000000,200012058,12058
5929,200000000,200012060,12060
5930,200000000,200012062,12062
5931,200000000,200012064,12064
5932,200000000,200012066,12066
5933,200000000,200012068,12068
5934,200000000,200012070,12070
5935,200000000,200012072,12072
5936,200000000,200012074,12074
5937,200000000,200012076,12076
5938,200000000,200012078,12078
5939,200000000,200012080,12080
5940,200000000,200012082,12082
5941,200000000,200012084,12084
5942,200000000,200012086,12086
5943,200000000,200012088,12088
5944,200000000,200012090,12090
5945,200000000,200012092,12092
5946,200000000,200012094,12094
5947,200000000,200012096,12096
5948,200000000,200012098,12098
5949,200000000,200012100,12100
5950,200000000,200012102,12102
5951,200000000,200012104,12104
5952,200000000,200012106,12106
5953,200000000,200012108,12108
5954,200000000,200012110,12110
5955,200000000,200012112,12112
5956,200000000,200012114,12114
5957,200000000,200012116,12116
5958,200000000,200012118,12118
5959,200000000,200012120,12120
5960,200000000,200012122,12122
5961,200000000,200012124,12124
5962,200000000,200012126,12126
5963,200000000,200012128,12128
5964,200000000,200012130,12130
5965,200000000,200012132,12132
5966,200000000,200012134,12134
5967,200000000,200012136,12136
5968,200000000,200012138,12138
5969,200000000,200012140,12140
5970,200000000,200012142,12142
5971,200000000,200012144,12144
5972,200000000,200012146,12146
5973,200000000,200012148,12148
5974,200000000,200012150,12150
5975,200000000,200012152,12152
5976,200000000,200012154,12154
5977,200000000,200012156,12156
5978,200000000,200012158,12158
5979,200000000,200012160,12160
5980,200000000,200012162,12162
5981,200000000,200012164,12164
5982,200000000,200012166,12166
5983,200000000,200012168,12168
5984,200000000,200012170,12170
5985,200000000,200012172,12172
5986,200000000,200012174,12174
5987,200000000,200012176,12176
5988,200000000,200012178,12178
5989,200000000,200012180,12180
5990,200000000,200012182,12182
5991,200000000,200012184,12184
5992,200000000,200012186,12186
5993,200000000,200012188,12188
5994,200000000,200012190,12190
5995,200000000,200012192,12192
5996,200000000,200012194,12194
5997,200000000,200012196,12196
5998,200000000,200012198,12198
5999,200000000,200012200,12200
6000,200000000,200012202,12202
6001,200000000,200012204,12204
6002,200000000,200012206,12206
6003,200000000,200012208,12208
6004,200000000,200012210,12210
6005,200000000,200012212,12212
6006,200000000,200012214,12214
6007,200000000,200012216,12216
6008,200000000,200012218,12218
6009,200000000,200012220,12220
6010,200000000,200012222,12222
6011,200000000,200012224,12224
6012,200000000,200012226,12226
6013,200000000,200012228,12228
6014,200000000,200012230,12230
6015,200000000,200012232,12232
6016,200000000,200012234,12234
6017,200000000,200012236,12236
6018,200000000,200012238,12238
6019,200000000,200012240,12240
6020,200000000,200012242,12242
6021,200000000,200012244,12244
6022,200000000,200012246,12246
6023,200000000,200012248,12248
6024,200000000,200012250,12250
6025,200000000,200012252,12252
6026,200000000,200012254,12254
6027,200000000,200012256,12256
